ID,LevelID,Index,MonsterTemplateID
1361,12041,28,101012
1362,12041,29,101012
1363,12041,30,101012
1364,12041,31,101001
1365,12041,32,101001
1366,12041,33,101001
1367,12041,34,101001
1368,12041,35,101001
1369,12041,36,101001
1370,12041,37,101001
1371,12041,38,101001
1372,12041,39,101001
1373,12041,40,101001
1374,12041,41,101013
1375,12041,42,101013
1376,12041,43,101013
1377,12041,44,101013
1378,12041,45,101031
1379,12041,46,101014
1380,12041,47,101014
1381,12041,48,101014
1382,12041,49,1003
1383,12041,50,1003
1384,12041,51,1003
1385,12041,52,1003
1386,12041,53,1003
1387,12042,54,101
1388,12042,55,101
1389,12042,56,101
1390,12042,57,201001
1391,12042,58,201001
1392,12042,59,201001
1393,12042,60,201001
1394,12042,61,201001
1395,12042,62,201001
1396,12042,63,201011
1397,12042,64,201011
1398,12042,65,201011
1399,12042,66,201012
1400,12042,67,201012
1401,12042,68,201012
1402,12042,69,201011
1403,12042,70,201011
1404,12042,71,201011
1405,12042,72,201012
1406,12042,73,201012
1407,12042,74,201012
1408,12042,75,201012
1409,12042,76,201011
1410,12042,77,201011
1411,12042,78,201011
1412,12042,79,201011
1413,12042,80,201012
1414,12042,81,201012
1415,12042,82,201012
1416,12042,83,201012
1417,12042,84,201001
1418,12042,85,201001
1419,12042,86,201001
1420,12042,87,201001
1421,12042,88,201001
1422,12042,89,201001
1423,12042,90,201001
1424,12042,91,201001
1425,12042,92,201001
1426,12042,93,201001
1427,12042,94,201013
1428,12042,95,201013
1429,12042,96,201013
1430,12042,97,201013
1431,12042,98,201031
1432,12042,99,201014
1433,12042,100,201014
1434,12042,101,201014
1435,12042,102,1003
1436,12042,103,1003
1437,12042,104,1003
1438,12042,105,1003
1439,12042,106,1003
1440,12043,107,101
1441,12043,108,101
1442,12043,109,101
1443,12043,110,301001
1444,12043,111,301001
1445,12043,112,301001
1446,12043,113,301001
1447,12043,114,301001
1448,12043,115,301001
1449,12043,116,301011
1450,12043,117,301011
1451,12043,118,301011
1452,12043,119,301012
1453,12043,120,301012
1454,12043,121,301012
1455,12043,122,301011
1456,12043,123,301011
1457,12043,124,301011
1458,12043,125,301012
1459,12043,126,301012
1460,12043,127,301012
1461,12043,128,301012
1462,12043,129,301011
1463,12043,130,301011
1464,12043,131,301011
1465,12043,132,301011
1466,12043,133,301012
1467,12043,134,301012
1468,12043,135,301012
1469,12043,136,301012
1470,12043,137,301001
1471,12043,138,301001
1472,12043,139,301001
1473,12043,140,301001
1474,12043,141,301001
1475,12043,142,301001
1476,12043,143,301001
1477,12043,144,301001
1478,12043,145,301001
1479,12043,146,301001
1480,12043,147,301013
1481,12043,148,301013
1482,12043,149,301013
1483,12043,150,301013
1484,12043,151,301031
1485,12043,152,301014
1486,12043,153,301014
1487,12043,154,301014
1488,12043,155,1003
1489,12043,156,1003
1490,12043,157,1003
1491,12043,158,1003
1492,12043,159,1003
1493,12051,1,101111
1494,12051,2,101111
1495,12051,3,101111
1496,12051,4,101111
1497,12051,5,101111
1498,12051,6,101112
1499,12051,7,101112
1500,12051,8,101112
1501,12051,9,101112
1502,12051,10,101121
1503,12051,11,101101
1504,12051,12,101101
1505,12051,13,101101
1506,12051,14,101101
1507,12051,15,101101
1508,12051,16,101101
1509,12051,17,101101
1510,12051,18,101101
1511,12051,19,101101
1512,12051,20,101101
1513,12051,21,101101
1514,12051,22,101101
1515,12051,23,101111
1516,12051,24,101111
1517,12051,25,101111
1518,12051,26,101112
1519,12051,27,101112
1520,12051,28,101112
1521,12051,29,101101
1522,12051,30,101101
1523,12051,31,101101
1524,12051,32,101101
1525,12051,33,101101
1526,12051,34,101101
1527,12051,35,101101
1528,12051,36,101101
1529,12051,37,101101
1530,12051,38,101101
1531,12051,39,101111
1532,12051,40,101111
1533,12051,41,101111
1534,12051,42,101111
1535,12051,43,101112
1536,12051,44,101112
1537,12051,45,101112
1538,12051,46,101112
1539,12051,47,101112
1540,12051,48,101131
1541,12051,49,1002
1542,12051,50,1003
1543,12051,51,1003
1544,12051,52,1003
1545,12051,53,1001
1546,12052,54,201111
1547,12052,55,201111
1548,12052,56,201111
1549,12052,57,201111
1550,12052,58,201111
1551,12052,59,201112
1552,12052,60,201112
1553,12052,61,201112
1554,12052,62,201112
1555,12052,63,201121
1556,12052,64,201101
1557,12052,65,201101
1558,12052,66,201101
1559,12052,67,201101
1560,12052,68,201101
1561,12052,69,201101
1562,12052,70,201101
1563,12052,71,201101
1564,12052,72,201101
1565,12052,73,201101
1566,12052,74,201101
1567,12052,75,201101
1568,12052,76,201111
1569,12052,77,201111
1570,12052,78,201111
1571,12052,79,201112
1572,12052,80,201112
1573,12052,81,201112
1574,12052,82,201101
1575,12052,83,201101
1576,12052,84,201101
1577,12052,85,201101
1578,12052,86,201101
1579,12052,87,201101
1580,12052,88,201101
1581,12052,89,201101
1582,12052,90,201101
1583,12052,91,201101
1584,12052,92,201111
1585,12052,93,201111
1586,12052,94,201111
1587,12052,95,201111
1588,12052,96,201112
1589,12052,97,201112
1590,12052,98,201112
1591,12052,99,201112
1592,12052,100,201112
1593,12052,101,201131
1594,12052,102,1002
1595,12052,103,1003
1596,12052,104,1003
1597,12052,105,1003
1598,12052,106,1001
1599,12053,107,301111
1600,12053,108,301111
1601,12053,109,301111
1602,12053,110,301111
1603,12053,111,301111
1604,12053,112,301112
1605,12053,113,301112
1606,12053,114,301112
1607,12053,115,301112
1608,12053,116,301121
1609,12053,117,301101
1610,12053,118,301101
1611,12053,119,301101
1612,12053,120,301101
1613,12053,121,301101
1614,12053,122,301101
1615,12053,123,301101
1616,12053,124,301101
1617,12053,125,301101
1618,12053,126,301101
1619,12053,127,301101
1620,12053,128,301101
1621,12053,129,301111
1622,12053,130,301111
1623,12053,131,301111
1624,12053,132,301112
1625,12053,133,301112
1626,12053,134,301112
1627,12053,135,301101
1628,12053,136,301101
1629,12053,137,301101
1630,12053,138,301101
1631,12053,139,301101
1632,12053,140,301101
1633,12053,141,301101
1634,12053,142,301101
1635,12053,143,301101
1636,12053,144,301101
1637,12053,145,301111
1638,12053,146,301111
1639,12053,147,301111
1640,12053,148,301111
1641,12053,149,301112
1642,12053,150,301112
1643,12053,151,301112
1644,12053,152,301112
1645,12053,153,301112
1646,12053,154,301131
1647,12053,155,1002
1648,12053,156,1003
1649,12053,157,1003
1650,12053,158,1003
1651,12053,159,1001
1652,12061,5,101213
1653,12061,4,101213
1654,12061,2,101213
1655,12061,1,101213
1656,12061,3,101213
1657,12061,8,101211
1658,12061,6,101211
1659,12061,9,101211
1660,12061,7,101211
1661,12061,10,101201
1662,12061,11,101201
1663,12061,12,101201
1664,12061,13,101201
1665,12061,14,101201
1666,12061,15,101201
1667,12061,16,101201
1668,12061,17,101201
1669,12061,18,101201
1670,12061,19,101201
1671,12061,20,101201
1672,12061,26,101212
1673,12061,25,101212
1674,12061,24,101214
1675,12061,23,101214
1676,12061,22,101214
1677,12061,21,101214
1678,12061,27,101202
1679,12061,28,101202
1680,12061,29,101202
1681,12061,30,101202
1682,12061,31,101202
1683,12061,32,101202
1684,12061,33,101202
1685,12061,34,101202
1686,12061,35,101202
1687,12061,36,101202
1688,12061,37,101202
1689,12061,38,101202
1690,12061,40,101213
1691,12061,39,101213
1692,12061,41,101213
1693,12061,43,101211
1694,12061,44,101211
1695,12061,42,101211
1696,12061,45,101211
1697,12061,47,1003
1698,12061,49,1003
1699,12061,48,1003
1700,12061,51,1003
1701,12061,50,1003
1702,12061,52,1003
1703,12062,5,201213
1704,12062,4,201213
1705,12062,2,201213
1706,12062,1,201213
1707,12062,3,201213
1708,12062,8,201211
1709,12062,6,201211
1710,12062,9,201211
1711,12062,7,201211
1712,12062,10,201201
1713,12062,11,201201
1714,12062,12,201201
1715,12062,13,201201
1716,12062,14,201201
1717,12062,15,201201
1718,12062,16,201201
1719,12062,17,201201
1720,12062,18,201201
1721,12062,19,201201
1722,12062,20,201201
1723,12062,26,201212
1724,12062,25,201212
1725,12062,24,201214
1726,12062,23,201214
1727,12062,22,201214
1728,12062,21,201214
1729,12062,27,201202
1730,12062,28,201202
1731,12062,29,201202
1732,12062,30,201202
1733,12062,31,201202
1734,12062,32,201202
1735,12062,33,201202
1736,12062,34,201202
1737,12062,35,201202
1738,12062,36,201202
1739,12062,37,201202
1740,12062,38,201202
1741,12062,40,201213
1742,12062,39,201213
1743,12062,41,201213
1744,12062,43,201211
1745,12062,44,201211
1746,12062,42,201211
1747,12062,45,201211
1748,12062,47,1003
1749,12062,49,1003
1750,12062,48,1003
1751,12062,51,1003
1752,12062,50,1003
1753,12062,52,1003
1754,12063,5,301213
1755,12063,4,301213
1756,12063,2,301213
1757,12063,1,301213
1758,12063,3,301213
1759,12063,8,301211
1760,12063,6,301211
1761,12063,9,301211
1762,12063,7,301211
1763,12063,10,301201
1764,12063,11,301201
1765,12063,12,301201
1766,12063,13,301201
1767,12063,14,301201
1768,12063,15,301201
1769,12063,16,301201
1770,12063,17,301201
1771,12063,18,301201
1772,12063,19,301201
1773,12063,20,301201
1774,12063,26,301212
1775,12063,25,301212
1776,12063,24,301214
1777,12063,23,301214
1778,12063,22,301214
1779,12063,21,301214
1780,12063,27,301202
1781,12063,28,301202
1782,12063,29,301202
1783,12063,30,301202
1784,12063,31,301202
1785,12063,32,301202
1786,12063,33,301202
1787,12063,34,301202
1788,12063,35,301202
1789,12063,36,301202
1790,12063,37,301202
1791,12063,38,301202
1792,12063,40,301213
1793,12063,39,301213
1794,12063,41,301213
1795,12063,43,301211
1796,12063,44,301211
1797,12063,42,301211
1798,12063,45,301211
1799,12063,47,1003
1800,12063,49,1003
1801,12063,48,1003
1802,12063,51,1003
1803,12063,50,1003
1804,12063,52,1003
1805,13011,1,101312
1806,13011,2,101312
1807,13011,3,101313
1808,13011,4,101311
1809,13011,5,101311
1810,13011,6,101311
1811,13011,7,101311
1812,13011,8,101312
1813,13011,9,101312
1814,13011,10,101312
1815,13011,11,101312
1816,13011,12,101313
1817,13011,13,101313
1818,13011,14,101312
1819,13011,15,101312
1820,13011,16,101313
1821,13011,17,101313
1822,13011,18,101313
1823,13011,19,101313
1824,13011,20,101301
1825,13011,21,101301
1826,13011,22,101301
1827,13011,23,101301
1828,13011,24,101301
1829,13011,25,101301
1830,13011,26,101301
1831,13011,27,101301
1832,13011,28,101301
1833,13011,29,101301
1834,13011,30,101301
1835,13011,31,101301
1836,13011,32,101301
1837,13011,33,101301
1838,13011,34,101301
1839,13011,35,101313
1840,13011,36,101313
1841,13011,37,101312
1842,13011,38,101312
1843,13011,39,101312
1844,13011,40,101312
1845,13011,41,101313
1846,13011,42,101331
1847,13011,43,101313
1848,13011,44,101313
1849,13011,45,101313
1850,13011,46,101313
1851,13011,47,1001
1852,13011,48,1002
1853,13011,49,1001
1854,13011,50,1002
1855,13011,51,1002
1856,13012,52,201312
1857,13012,53,201312
1858,13012,54,201313
1859,13012,55,201311
1860,13012,56,201311
1861,13012,57,201311
1862,13012,58,201311
1863,13012,59,201312
1864,13012,60,201312
1865,13012,61,201312
1866,13012,62,201312
1867,13012,63,201313
1868,13012,64,201313
1869,13012,65,201312
1870,13012,66,201312
1871,13012,67,201313
1872,13012,68,201313
1873,13012,69,201313
1874,13012,70,201313
1875,13012,71,201301
1876,13012,72,201301
1877,13012,73,201301
1878,13012,74,201301
1879,13012,75,201301
1880,13012,76,201301
1881,13012,77,201301
1882,13012,78,201301
1883,13012,79,201301
1884,13012,80,201301
1885,13012,81,201301
1886,13012,82,201301
1887,13012,83,201301
1888,13012,84,201301
1889,13012,85,201301
1890,13012,86,201313
1891,13012,87,201313
1892,13012,88,201312
1893,13012,89,201312
1894,13012,90,201312
1895,13012,91,201312
1896,13012,92,201313
1897,13012,93,201331
1898,13012,94,201313
1899,13012,95,201313
1900,13012,96,201313
1901,13012,97,201313
1902,13012,98,1001
1903,13012,99,1002
1904,13012,100,1001
1905,13012,101,1002
1906,13012,102,1002
1907,13013,103,301312
1908,13013,104,301312
1909,13013,105,301313
1910,13013,106,301311
1911,13013,107,301311
1912,13013,108,301311
1913,13013,109,301311
1914,13013,110,301312
1915,13013,111,301312
1916,13013,112,301312
1917,13013,113,301312
1918,13013,114,301313
1919,13013,115,301313
1920,13013,116,301312
1921,13013,117,301312
1922,13013,118,301313
1923,13013,119,301313
1924,13013,120,301313
1925,13013,121,301313
1926,13013,122,301301
1927,13013,123,301301
1928,13013,124,301301
1929,13013,125,301301
1930,13013,126,301301
1931,13013,127,301301
1932,13013,128,301301
1933,13013,129,301301
1934,13013,130,301301
1935,13013,131,301301
1936,13013,132,301301
1937,13013,133,301301
1938,13013,134,301301
1939,13013,135,301301
1940,13013,136,301301
1941,13013,137,301313
1942,13013,138,301313
1943,13013,139,301312
1944,13013,140,301312
1945,13013,141,301312
1946,13013,142,301312
1947,13013,143,301313
1948,13013,144,301331
1949,13013,145,301313
1950,13013,146,301313
1951,13013,147,301313
1952,13013,148,301313
1953,13013,149,1001
1954,13013,150,1002
1955,13013,151,1001
1956,13013,152,1002
1957,13013,153,1002
1958,13021,1,101412
1959,13021,2,101412
1960,13021,3,101412
1961,13021,4,101413
1962,13021,5,101413
1963,13021,6,101411
1964,13021,7,101411
1965,13021,8,101411
1966,13021,9,101411
1967,13021,10,101411
1968,13021,11,101411
1969,13021,12,101411
1970,13021,13,101413
1971,13021,14,101413
1972,13021,15,101412
1973,13021,16,101412
1974,13021,17,101411
1975,13021,18,101411
1976,13021,19,101411
1977,13021,20,101411
1978,13021,21,101412
1979,13021,22,101412
1980,13021,23,101412
1981,13021,24,101412
1982,13021,25,101412
1983,13021,26,101413
1984,13021,27,101413
1985,13021,28,101401
1986,13021,29,101401
1987,13021,30,101401
1988,13021,31,101401
1989,13021,32,101401
1990,13021,33,101401
1991,13021,34,101401
1992,13021,35,101401
1993,13021,36,101401
1994,13021,37,101401
1995,13021,38,101401
1996,13021,39,101413
1997,13021,40,101412
1998,13021,41,101413
1999,13021,42,101413
2000,13021,43,101412
2001,13021,44,101431
2002,13021,45,101413
2003,13021,46,101413
2004,13021,47,101414
2005,13021,48,101414
2006,13021,49,101414
2007,13021,50,1002
2008,13021,51,1002
2009,13021,52,1002
2010,13021,53,1001
2011,13022,54,201412
2012,13022,55,201412
2013,13022,56,201412
2014,13022,57,201413
2015,13022,58,201413
2016,13022,59,201411
2017,13022,60,201411
2018,13022,61,201411
2019,13022,62,201411
2020,13022,63,201411
2021,13022,64,201411
2022,13022,65,201411
2023,13022,66,201413
2024,13022,67,201413
2025,13022,68,201412
2026,13022,69,201412
2027,13022,70,201411
2028,13022,71,201411
2029,13022,72,201411
2030,13022,73,201411
2031,13022,74,201412
2032,13022,75,201412
2033,13022,76,201412
2034,13022,77,201412
2035,13022,78,201412
2036,13022,79,201413
2037,13022,80,201413
2038,13022,81,201401
2039,13022,82,201401
2040,13022,83,201401
2041,13022,84,201401
2042,13022,85,201401
2043,13022,86,201401
2044,13022,87,201401
2045,13022,88,201401
2046,13022,89,201401
2047,13022,90,201401
2048,13022,91,201401
2049,13022,92,201413
2050,13022,93,201412
2051,13022,94,201413
2052,13022,95,201413
2053,13022,96,201412
2054,13022,97,201431
2055,13022,98,201413
2056,13022,99,201413
2057,13022,100,201414
2058,13022,101,201414
2059,13022,102,201414
2060,13022,103,1002
2061,13022,104,1002
2062,13022,105,1002
2063,13022,106,1001
2064,13023,107,301412
2065,13023,108,301412
2066,13023,109,301412
2067,13023,110,301413
2068,13023,111,301413
2069,13023,112,301411
2070,13023,113,301411
2071,13023,114,301411
2072,13023,115,301411
2073,13023,116,301411
2074,13023,117,301411
2075,13023,118,301411
2076,13023,119,301413
2077,13023,120,301413
2078,13023,121,301412
2079,13023,122,301412
2080,13023,123,301411
2081,13023,124,301411
2082,13023,125,301411
2083,13023,126,301411
2084,13023,127,301412
2085,13023,128,301412
2086,13023,129,301412
2087,13023,130,301412
2088,13023,131,301412
2089,13023,132,301413
2090,13023,133,301413
2091,13023,134,301401
2092,13023,135,301401
2093,13023,136,301401
2094,13023,137,301401
2095,13023,138,301401
2096,13023,139,301401
2097,13023,140,301401
2098,13023,141,301401
2099,13023,142,301401
2100,13023,143,301401
2101,13023,144,301401
2102,13023,145,301413
2103,13023,146,301412
2104,13023,147,301413
2105,13023,148,301413
2106,13023,149,301412
2107,13023,150,301431
2108,13023,151,301413
2109,13023,152,301413
2110,13023,153,301414
2111,13023,154,301414
2112,13023,155,301414
2113,13023,156,1002
2114,13023,157,1002
2115,13023,158,1002
2116,13023,159,1001
2117,13031,1,101512
2118,13031,2,101511
2119,13031,3,101511
2120,13031,4,101511
2121,13031,5,101511
2122,13031,6,101513
2123,13031,7,101513
2124,13031,8,101513
2125,13031,9,101513
2126,13031,10,101512
2127,13031,12,101513
2128,13031,13,101513
2129,13031,14,101513
2130,13031,15,101513
2131,13031,11,101512
2132,13031,18,101521
2133,13031,16,101511
2134,13031,17,101511
2135,13031,21,101513
2136,13031,22,101513
2137,13031,23,101513
2138,13031,24,101513
2139,13031,19,101512
2140,13031,20,101512
2141,13031,25,101501
2142,13031,26,101501
2143,13031,27,101501
2144,13031,28,101501
2145,13031,29,101501
2146,13031,30,101501
2147,13031,31,101501
2148,13031,32,101501
2149,13031,33,101501
2150,13031,34,101501
2151,13031,35,101501
2152,13031,36,101531
2153,13031,38,101514
2154,13031,39,101514
2155,13031,37,101514
2156,13031,41,1001
2157,13031,42,1002
2158,13031,43,1002
2159,13031,44,1002
2160,13031,45,1001
2161,13031,46,1002
2162,13031,40,1001
2163,13032,47,201512
2164,13032,50,201511
2165,13032,51,201511
2166,13032,48,201511
2167,13032,49,201511
2168,13032,53,201513
2169,13032,54,201513
2170,13032,55,201513
2171,13032,52,201513
2172,13032,56,201512
2173,13032,58,201513
2174,13032,59,201513
2175,13032,60,201513
2176,13032,61,201513
2177,13032,57,201512
2178,13032,64,201521
2179,13032,62,201511
2180,13032,63,201511
2181,13032,66,201512
2182,13032,67,201513
2183,13032,68,201513
2184,13032,69,201513
2185,13032,70,201513
2186,13032,65,201512
2187,13032,73,201501
2188,13032,74,201501
2189,13032,75,201501
2190,13032,76,201501
2191,13032,77,201501
2192,13032,78,201501
2193,13032,79,201501
2194,13032,80,201501
2195,13032,81,201501
2196,13032,71,201501
2197,13032,72,201501
2198,13032,82,201531
2199,13032,84,201514
2200,13032,85,201514
2201,13032,83,201514
2202,13032,87,1001
2203,13032,88,1002
2204,13032,89,1002
2205,13032,90,1002
2206,13032,91,1001
2207,13032,92,1002
2208,13032,86,1001
2209,13033,93,301512
2210,13033,95,301511
2211,13033,96,301511
2212,13033,97,301511
2213,13033,94,301511
2214,13033,100,301513
2215,13033,101,301513
2216,13033,98,301513
2217,13033,99,301513
2218,13033,102,301512
2219,13033,105,301513
2220,13033,106,301513
2221,13033,107,301513
2222,13033,103,301512
2223,13033,104,301513
2224,13033,109,301511
2225,13033,110,301521
2226,13033,108,301511
2227,13033,113,301513
2228,13033,114,301513
2229,13033,115,301513
2230,13033,116,301513
2231,13033,111,301512
2232,13033,112,301512
2233,13033,118,301501
2234,13033,119,301501
2235,13033,120,301501
2236,13033,121,301501
2237,13033,122,301501
2238,13033,123,301501
2239,13033,124,301501
2240,13033,125,301501
2241,13033,126,301501
2242,13033,127,301501
2243,13033,117,301501
2244,13033,128,301531
2245,13033,130,301514
2246,13033,131,301514
2247,13033,129,301514
2248,13033,133,1001
2249,13033,134,1002
2250,13033,135,1002
2251,13033,136,1002
2252,13033,137,1001
2253,13033,138,1002
2254,13033,132,1001
2255,13041,4,101611
2256,13041,1,101611
2257,13041,2,101612
2258,13041,3,101612
2259,13041,5,101611
2260,13041,6,101611
2261,13041,7,101611
2262,13041,8,101611
2263,13041,9,101611
2264,13041,10,101611
2265,13041,11,101611
2266,13041,12,101611
2267,13041,13,101613
2268,13041,14,101611
2269,13041,15,101611
2270,13041,16,101613
2271,13041,17,101611
2272,13041,18,101611
2273,13041,19,101611
2274,13041,20,101611
2275,13041,21,101613
2276,13041,22,101611
2277,13041,26,101611
2278,13041,27,101611
2279,13041,23,101611
2280,13041,24,101613
2281,13041,25,101613
2282,13041,28,101631
2283,13041,32,101614
2284,13041,29,101614
2285,13041,30,101614
2286,13041,31,101614
2287,13041,34,1001
2288,13041,35,1001
2289,13041,36,1002
2290,13041,37,1001
2291,13041,38,1002
2292,13041,33,1001
2293,13042,41,201612
2294,13042,42,201611
2295,13042,39,201611
2296,13042,40,201612
2297,13042,46,201611
2298,13042,43,201611
2299,13042,44,201611
2300,13042,45,201611
2301,13042,48,201611
2302,13042,49,201611
2303,13042,50,201611
2304,13042,47,201611
2305,13042,52,201611
2306,13042,53,201611
2307,13042,51,201613
2308,13042,57,201611
2309,13042,54,201613
2310,13042,55,201611
2311,13042,56,201611
2312,13042,60,201611
2313,13042,58,201611
2314,13042,59,201613
2315,13042,63,201613
2316,13042,64,201611
2317,13042,65,201611
2318,13042,61,201611
2319,13042,62,201613
2320,13042,66,201631
2321,13042,68,201614
2322,13042,69,201614
2323,13042,70,201614
2324,13042,67,201614
2325,13042,74,1002
2326,13042,75,1001
2327,13042,76,1002
2328,13042,71,1001
2329,13042,72,1001
2330,13042,73,1001
2331,13043,79,301612
2332,13043,80,301611
2333,13043,77,301611
2334,13043,78,301612
2335,13043,82,301611
2336,13043,83,301611
2337,13043,84,301611
2338,13043,81,301611
2339,13043,87,301611
2340,13043,88,301611
2341,13043,85,301611
2342,13043,86,301611
2343,13043,91,301611
2344,13043,89,301613
2345,13043,90,301611
2346,13043,93,301611
2347,13043,94,301611
2348,13043,95,301611
2349,13043,92,301613
2350,13043,98,301611
2351,13043,96,301611
2352,13043,97,301613
2353,13043,101,301613
2354,13043,102,301611
2355,13043,103,301611
2356,13043,99,301611
2357,13043,100,301613
2358,13043,104,301631
2359,13043,106,301614
2360,13043,107,301614
2361,13043,108,301614
2362,13043,105,301614
2363,13043,111,1001
2364,13043,112,1002
2365,13043,113,1001
2366,13043,114,1002
2367,13043,109,1001
2368,13043,110,1001
2369,13051,1,101713
2370,13051,2,101713
2371,13051,3,101711
2372,13051,4,101711
2373,13051,5,101711
2374,13051,9,101711
2375,13051,10,101711
2376,13051,11,101711
2377,13051,6,101711
2378,13051,7,101712
2379,13051,8,101712
2380,13051,14,101711
2381,13051,15,101711
2382,13051,12,101712
2383,13051,13,101713
2384,13051,16,101701
2385,13051,17,101701
2386,13051,18,101701
2387,13051,19,101701
2388,13051,20,101701
2389,13051,21,101701
2390,13051,22,101701
2391,13051,23,101701
2392,13051,24,101711
2393,13051,25,101712
2394,13051,26,101711
2395,13051,30,101711
2396,13051,31,101711
2397,13051,32,101711
2398,13051,27,101711
2399,13051,28,101713
2400,13051,29,101713
2401,13051,33,101712
2402,13051,34,101712
2403,13051,35,101701
2404,13051,36,101701
2405,13051,37,101701
2406,13051,38,101701
2407,13051,39,101701
2408,13051,40,101701
2409,13051,41,101701
2410,13051,42,101731
2411,13051,44,101714
2412,13051,45,101714
2413,13051,43,101714
2414,13051,46,1001
2415,13051,47,1001
2416,13051,48,1001
2417,13051,49,1002
2418,13052,51,201713
2419,13052,52,201711
2420,13052,53,201711
2421,13052,54,201711
2422,13052,50,201713
2423,13052,57,201712
2424,13052,58,201711
2425,13052,59,201711
2426,13052,60,201711
2427,13052,55,201711
2428,13052,56,201712
2429,13052,64,201711
2430,13052,61,201712
2431,13052,62,201713
2432,13052,63,201711
2433,13052,66,201701
2434,13052,67,201701
2435,13052,68,201701
2436,13052,69,201701
2437,13052,70,201701
2438,13052,71,201701
2439,13052,72,201701
2440,13052,65,201701
2441,13052,74,201712
2442,13052,75,201711
2443,13052,73,201711
2444,13052,78,201713
2445,13052,79,201711
2446,13052,80,201711
2447,13052,81,201711
2448,13052,76,201711
2449,13052,77,201713
2450,13052,83,201712
2451,13052,82,201712
2452,13052,85,201701
2453,13052,86,201701
2454,13052,87,201701
2455,13052,88,201701
2456,13052,89,201701
2457,13052,90,201701
2458,13052,84,201701
2459,13052,91,201731
2460,13052,92,201714
2461,13052,93,201714
2462,13052,94,201714
2463,13052,96,1001
2464,13052,97,1001
2465,13052,98,1002
2466,13052,95,1001
2467,13053,100,301713
2468,13053,101,301711
2469,13053,102,301711
2470,13053,103,301711
2471,13053,99,301713
2472,13053,106,301712
2473,13053,107,301711
2474,13053,108,301711
2475,13053,109,301711
2476,13053,104,301711
2477,13053,105,301712
2478,13053,112,301711
2479,13053,113,301711
2480,13053,110,301712
2481,13053,111,301713
2482,13053,116,301701
2483,13053,117,301701
2484,13053,118,301701
2485,13053,119,301701
2486,13053,120,301701
2487,13053,121,301701
2488,13053,114,301701
2489,13053,115,301701
2490,13053,123,301712
2491,13053,124,301711
2492,13053,122,301711
2493,13053,126,301713
2494,13053,127,301713
2495,13053,128,301711
2496,13053,129,301711
2497,13053,130,301711
2498,13053,125,301711
2499,13053,131,301712
2500,13053,132,301712
2501,13053,135,301701
2502,13053,136,301701
2503,13053,137,301701
2504,13053,138,301701
2505,13053,139,301701
2506,13053,133,301701
2507,13053,134,301701
2508,13053,140,301731
2509,13053,143,301714
2510,13053,141,301714
2511,13053,142,301714
2512,13053,145,1001
2513,13053,146,1001
2514,13053,147,1002
2515,13053,144,1001
2516,13061,3,101811
2517,13061,4,101812
2518,13061,5,101812
2519,13061,1,101811
2520,13061,2,101811
2521,13061,7,101811
2522,13061,8,101811
2523,13061,9,101811
2524,13061,10,101812
2525,13061,11,101812
2526,13061,6,101811
2527,13061,14,101801
2528,13061,15,101801
2529,13061,16,101801
2530,13061,17,101801
2531,13061,18,101801
2532,13061,19,101801
2533,13061,20,101801
2534,13061,21,101801
2535,13061,22,101801
2536,13061,23,101801
2537,13061,24,101801
2538,13061,25,101801
2539,13061,12,101813
2540,13061,13,101813
2541,13061,26,101811
2542,13061,27,101811
2543,13061,28,101811
2544,13061,29,101811
2545,13061,30,101811
2546,13061,31,101811
2547,13061,32,101812
2548,13061,33,101812
2549,13061,36,101811
2550,13061,37,101811
2551,13061,38,101811
2552,13061,34,101813
2553,13061,35,101813
2554,13061,39,101801
2555,13061,40,101801
2556,13061,41,101801
2557,13061,42,101801
2558,13061,43,101801
2559,13061,44,101801
2560,13061,45,101801
2561,13061,46,101801
2562,13061,47,101801
2563,13061,48,101801
2564,13061,49,101801
2565,13061,50,101831
2566,13061,52,1002
2567,13061,53,1001
2568,13061,54,1002
2569,13061,51,1001
2570,13062,58,201812
2571,13062,59,201812
2572,13062,55,201811
2573,13062,56,201811
2574,13062,57,201811
2575,13062,63,201811
2576,13062,64,201812
2577,13062,65,201812
2578,13062,60,201811
2579,13062,61,201811
2580,13062,62,201811
2581,13062,67,201813
2582,13062,68,201801
2583,13062,69,201801
2584,13062,70,201801
2585,13062,71,201801
2586,13062,72,201801
2587,13062,73,201801
2588,13062,74,201801
2589,13062,75,201801
2590,13062,76,201801
2591,13062,77,201801
2592,13062,78,201801
2593,13062,79,201801
2594,13062,66,201813
2595,13062,80,201811
2596,13062,81,201811
2597,13062,83,201811
2598,13062,84,201811
2599,13062,85,201811
2600,13062,82,201811
2601,13062,86,201812
2602,13062,87,201812
2603,13062,90,201811
2604,13062,91,201811
2605,13062,92,201811
2606,13062,88,201813
2607,13062,89,201813
2608,13062,96,201801
2609,13062,97,201801
2610,13062,98,201801
2611,13062,99,201801
2612,13062,100,201801
2613,13062,101,201801
2614,13062,102,201801
2615,13062,103,201801
2616,13062,93,201801
2617,13062,94,201801
2618,13062,95,201801
2619,13062,104,201831
2620,13062,107,1001
2621,13062,108,1002
2622,13062,105,1001
2623,13062,106,1002
2624,13063,111,301811
2625,13063,112,301812
2626,13063,113,301812
2627,13063,109,301811
2628,13063,110,301811
2629,13063,115,301811
2630,13063,116,301811
2631,13063,117,301811
